sentence_id	source	text
734	[Facebook] CV - Data Engineer	Built automated SSIS ETL workflows to extract, clean (deduplication, casing, trimming), and stage raw data into relational tables.
735	[Facebook] CV - Data Engineer	Developed SSAS OLAP cubes with custom Calculated Members and MDX queries to support multi-dimensional roll-up and drill-down analysis.
736	[Facebook] CV - Data Engineer	Implemented ML models (XGBoost/Random Forest, $R^2 = 0.9895$) in Python to forecast economic losses for 2025–2029.
737	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Languages: Rust, C/C++, Python (Intermediate), TypeScript, Java (Basic)
738	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Systems & Networking: Linux, Network Routing (Netplan, iptables), RTOS (ESP32), QUIC (Quinn)
739	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Backend & Databases: Tokio, Axum, Bun, Node, ElysiaJs, PostgreSQL, Redis, MQTT
740	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Systems Thinking: Concurrency, Low-level Memory, Zero-Copy I/O, Cache Optimization, DSP
741	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Tech: Rust, QUIC (Quinn), Tokio, Rustls, SQLite, X25519/ChaCha20
742	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Architected a high-throughput, low-latency E2EE messaging protocol multiplexing control, real-time chat, unreliable datagrams (presence/typing), and file transfer over single QUIC/UDP connections.
743	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Implemented stream priority QoS (Control=90, Chat=80, File=0) and Threema-inspired blob streaming, achieving $>150$ MB/s file transfer speed with zero head-of-line blocking.
744	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Engineered actor-based connection lifecycles with Tokio, zero-copy buffer slicing via Bytes, robust backpressure, and Double-Ratchet/X25519 end-to-end encryption.
745	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Tech: Rust, C-FFI, WebAssembly, DFA, Zero-Allocation
746	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Authored and published bamboo-core on crates.io, an ultra-fast Vietnamese Input Method Engine (IME) core in Rust supporting Telex, VNI, and VIQR.
747	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Designed a hybrid Deterministic Finite Automaton (DFA) state machine and rule-based parser featuring a zero-allocation hot path for $O(1)$ syllable-level transformation.
748	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Engineered cross-platform C-FFI and WebAssembly (WASM) interfaces for frictionless embedding into native desktop, mobile, and browser environments.
749	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Tech: C/C++, STM32F429 (Cortex-M4), TouchGFX, DMA2D, SDRAM
750	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Designed the TouchGFX MVP architecture and screen-flow state machine, separating UI rendering, game logic, and hardware abstraction.
751	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Engineered core game physics: hex-grid snapping with $O(1)$ LUT neighbor lookup, BFS Match-3 chain detection, orphan-drop, and sqrt-free squared-distance collision with EMA aim smoothing at 60 FPS.
752	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Optimized CPU-bound hot paths: sub-stepping continuous collision to prevent tunneling, dirty-flag partial rendering, $O(1)$ cached egg count, LUT-based color mapping, and local grid buffer copies to minimize cache misses.
753	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Tech: TypeScript, Bun, ElysiaJS, PostgreSQL, Drizzle ORM, Redis
754	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Built a REST API backend solving the debt simplification problem: greedy creditor-debtor matching algorithm minimizes the number of settlement transactions across group members.
755	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Structured codebase into feature-based modules (users, groups, expenses, settlements) with Strategy pattern for split logic (Equal/Exact/Percentage), JWT + OAuth authentication, Redis-backed rate limiting, and Redis cache invalidation.
756	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Reverse Engineering & R&D: Leveraged LLMs for parsing complex network protocol specifications (RFCs), hardware datasheets, and low-level code inspection.
757	[Facebook] CV - BACKEND & SYSTEMS ENGINEER	Automated QA & Testing: Synthesized automated test suites, concurrency regression tests, and edge-case property-based validation.
